Lead_ID,Lead_Source,Sales_Rep,Industry,Region,Created_Date,Qualified_Date,Demo_Date,Proposal_Date,Closed_Date,Deal_Status,Deal_Value
LEAD_103312,facebook ,PRIYA MEHTA,Healthcare,South,2025-05-12 10:41:08.238817,2025-05-16 10:41:08.238817,,,,Lost,
LEAD_109506,facebook ,Priya Mehta,Education,East,2026-01-01 10:41:08.238817,,,,,Lost,
LEAD_102727,facebook ,Priya Mehta,Healthcare,,2025-03-01 10:41:08.238817,2025-03-08 10:41:08.238817,2025-03-21 10:41:08.238817,2025-04-05 10:41:08.238817,2025-04-12 10:41:08.238817,Lost,
LEAD_103028,Google Ads,amit verma,Retail,,2025-08-14 10:41:08.238817,2025-08-15 10:41:08.238817,,,,Lost,
LEAD_115449,Website,Priya Mehta,,South,2026-02-08 10:41:08.238817,2026-02-14 10:41:08.238817,2026-02-17 10:41:08.238817,,,Lost,
LEAD_113365,,Amit Verma,Education,North,2025-09-08 10:41:08.238817,2025-09-11 10:41:08.238817,2025-09-14 10:41:08.238817,2025-09-18 10:41:08.238817,2025-09-22 10:41:08.238817,Lost,
LEAD_117151,Facebook,Priya Mehta,Retail,South,2025-12-06 10:41:08.238817,2025-12-11 10:41:08.238817,2025-12-18 10:41:08.238817,,,Lost,
LEAD_106700,google ads,Rahul Sharma,IT,North,2025-07-12 10:41:08.238817,2025-07-15 10:41:08.238817,,,,Lost,
LEAD_101027,LinkedIn,Priya Mehta,Healthcare,North,2025-08-15 10:41:08.238817,,,,,Lost,
LEAD_109959,website,Rahul Sharma,IT,South,2025-12-12 10:41:08.238817,2025-12-16 10:41:08.238817,2025-12-27 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-21 10:41:08.238817,Won,162453.0
LEAD_110210,Facebook,Neha Singh,Education,West,2025-09-01 10:41:08.238817,2025-09-02 10:41:08.238817,,,,Lost,
LEAD_117301,Facebook,PRIYA MEHTA,Healthcare,North,2026-01-16 10:41:08.238817,,,,,Lost,
LEAD_110734,Facebook,,Healthcare,North,2025-07-22 10:41:08.238817,2025-07-29 10:41:08.238817,,,,Lost,
LEAD_103054,Google Ads,Rohit Kapoor,,West,2025-08-22 10:41:08.238817,,,,,Lost,
LEAD_113977,google ads,,IT,West,2025-06-23 10:41:08.238817,2025-07-02 10:41:08.238817,,,,Lost,
LEAD_107287,Facebook,Priya Mehta,Healthcare,North,2025-11-14 10:41:08.238817,2025-11-16 10:41:08.238817,,,,Lost,
LEAD_110672,Google Ads,amit verma,Healthcare,North,2025-04-14 10:41:08.238817,2025-04-22 10:41:08.238817,2025-04-24 10:41:08.238817,2025-05-05 10:41:08.238817,2025-05-11 10:41:08.238817,Won,117376.0
LEAD_106328,Facebook,amit verma,Healthcare,West,2025-04-01 10:41:08.238817,2025-04-02 10:41:08.238817,2025-04-03 10:41:08.238817,,,Lost,
LEAD_113542,Website,Amit Verma,Finance,,2026-01-31 10:41:08.238817,2026-02-06 10:41:08.238817,,,,Lost,
LEAD_110431,,,Healthcare,South,2025-08-07 10:41:08.238817,,,,,Lost,
LEAD_111974,LinkedIn,Neha Singh,Finance,East,2025-10-31 10:41:08.238817,,,,,Lost,
LEAD_102057,website,,IT,South,2026-01-27 10:41:08.238817,2026-02-01 10:41:08.238817,2026-02-06 10:41:08.238817,2026-02-19 10:41:08.238817,2026-03-04 10:41:08.238817,Lost,
LEAD_109339,Referral,Neha Singh,Education,West,2025-03-04 10:41:08.238817,2025-03-06 10:41:08.238817,,,,Lost,
LEAD_105293,,amit verma,Retail,North,2026-01-16 10:41:08.238817,2026-01-23 10:41:08.238817,2026-02-06 10:41:08.238817,2026-02-21 10:41:08.238817,2026-02-26 10:41:08.238817,Lost,
LEAD_100645,website,Neha Singh,Healthcare,,2025-10-29 10:41:08.238817,2025-11-01 10:41:08.238817,2025-11-13 10:41:08.238817,,,Lost,
LEAD_115539,Google Ads,Amit Verma,Retail,,2025-04-24 10:41:08.238817,2025-04-26 10:41:08.238817,2025-05-10 10:41:08.238817,,,Lost,
LEAD_106544,facebook ,Neha Singh,Retail,North,2025-03-06 10:41:08.238817,2025-03-11 10:41:08.238817,,,,Lost,
LEAD_111663,,rahul sharma,IT,West,2025-12-20 10:41:08.238817,2025-12-29 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-27 10:41:08.238817,2026-02-02 10:41:08.238817,Lost,
LEAD_100134,,Neha Singh,,East,2025-07-06 10:41:08.238817,,,,,Lost,
LEAD_111568,Referral,Neha Singh,,North,2025-07-07 10:41:08.238817,,,,,Lost,
LEAD_109730,Referral,Rohit Kapoor,IT,,2025-05-07 10:41:08.238817,2025-05-11 10:41:08.238817,,,,Lost,
LEAD_108983,website,Neha Singh,,,2026-02-22 10:41:08.238817,2026-02-25 10:41:08.238817,,,,Lost,
LEAD_115482,,rahul sharma,Finance,South,2025-10-20 10:41:08.238817,,,,,Lost,
LEAD_109561,Facebook,rahul sharma,Retail,West,2025-09-13 10:41:08.238817,2025-09-21 10:41:08.238817,,,,Lost,
LEAD_116490,LinkedIn,Amit Verma,Education,South,2026-01-17 10:41:08.238817,2026-01-18 10:41:08.238817,2026-01-24 10:41:08.238817,2026-02-09 10:41:08.238817,2026-02-16 10:41:08.238817,Lost,
LEAD_111968,Facebook,,Healthcare,North,2025-05-25 10:41:08.238817,2025-05-29 10:41:08.238817,2025-06-09 10:41:08.238817,,,Lost,
LEAD_109626,,PRIYA MEHTA,IT,South,2025-06-09 10:41:08.238817,2025-06-11 10:41:08.238817,2025-06-19 10:41:08.238817,2025-06-30 10:41:08.238817,2025-07-07 10:41:08.238817,Lost,
LEAD_111789,Website,Rahul Sharma,Retail,East,2025-03-18 10:41:08.238817,2025-03-22 10:41:08.238817,,,,Lost,
LEAD_107173,Google Ads,Rahul Sharma,Finance,South,2025-04-22 10:41:08.238817,2025-04-28 10:41:08.238817,2025-05-02 10:41:08.238817,2025-05-08 10:41:08.238817,2025-05-12 10:41:08.238817,Won,83879.0
LEAD_117375,LinkedIn,amit verma,Education,,2026-01-02 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-15 10:41:08.238817,2026-01-17 10:41:08.238817,Lost,
LEAD_115606,website,PRIYA MEHTA,Healthcare,North,2026-02-05 10:41:08.238817,,,,,Lost,
LEAD_115639,Google Ads,rahul sharma,IT,East,2025-04-01 10:41:08.238817,,,,,Lost,
LEAD_113750,Facebook,Priya Mehta,IT,West,2025-03-14 10:41:08.238817,2025-03-23 10:41:08.238817,2025-04-04 10:41:08.238817,2025-04-20 10:41:08.238817,2025-04-22 10:41:08.238817,Won,18339.0
LEAD_117799,Website,Rahul Sharma,IT,,2025-06-26 10:41:08.238817,2025-07-01 10:41:08.238817,2025-07-06 10:41:08.238817,2025-07-10 10:41:08.238817,2025-07-23 10:41:08.238817,Lost,
LEAD_105844,google ads,,Healthcare,East,2025-06-23 10:41:08.238817,2025-07-01 10:41:08.238817,2025-07-02 10:41:08.238817,,,Lost,
LEAD_105552,Facebook,amit verma,,West,2026-01-27 10:41:08.238817,2026-02-01 10:41:08.238817,,,,Lost,
LEAD_113525,google ads,,,West,2026-01-10 10:41:08.238817,2026-01-12 10:41:08.238817,,,,Lost,
LEAD_111757,Website,Rahul Sharma,Education,East,2025-11-23 10:41:08.238817,,,,,Lost,
LEAD_108297,Facebook,PRIYA MEHTA,Retail,South,2026-01-25 10:41:08.238817,2026-01-29 10:41:08.238817,2026-02-09 10:41:08.238817,2026-02-13 10:41:08.238817,2026-02-21 10:41:08.238817,Lost,
LEAD_106809,Referral,Neha Singh,,North,2026-01-27 10:41:08.238817,2026-02-03 10:41:08.238817,2026-02-17 10:41:08.238817,2026-02-21 10:41:08.238817,2026-03-02 10:41:08.238817,Won,70084.0
LEAD_102922,google ads,rahul sharma,Finance,East,2025-07-03 10:41:08.238817,2025-07-06 10:41:08.238817,,,,Lost,
LEAD_112086,Facebook,Priya Mehta,Healthcare,South,2025-03-24 10:41:08.238817,2025-03-31 10:41:08.238817,,,,Lost,
LEAD_107555,facebook ,amit verma,Retail,West,2025-11-12 10:41:08.238817,2025-11-21 10:41:08.238817,,,,Lost,
LEAD_112821,google ads,Amit Verma,Education,South,2026-01-31 10:41:08.238817,2026-02-01 10:41:08.238817,2026-02-08 10:41:08.238817,2026-02-10 10:41:08.238817,2026-02-21 10:41:08.238817,Won,144027.0
LEAD_102205,,Neha Singh,Finance,East,2025-06-16 10:41:08.238817,2025-06-24 10:41:08.238817,2025-06-27 10:41:08.238817,2025-07-10 10:41:08.238817,2025-07-18 10:41:08.238817,Lost,
LEAD_111015,website,Amit Verma,IT,North,2025-07-08 10:41:08.238817,2025-07-15 10:41:08.238817,2025-07-18 10:41:08.238817,,,Lost,
LEAD_106285,,amit verma,Retail,,2026-02-16 10:41:08.238817,2026-02-22 10:41:08.238817,2026-03-01 10:41:08.238817,,,Lost,
LEAD_117904,LinkedIn,rahul sharma,Finance,South,2025-09-21 10:41:08.238817,,,,,Lost,
LEAD_115873,Website,Neha Singh,Retail,North,2025-08-12 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-29 10:41:08.238817,,,Lost,
LEAD_112854,Referral,,Finance,North,2025-06-29 10:41:08.238817,2025-07-01 10:41:08.238817,2025-07-09 10:41:08.238817,2025-07-20 10:41:08.238817,2025-08-03 10:41:08.238817,Won,190571.0
LEAD_101279,Website,rahul sharma,Finance,West,2025-08-31 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-14 10:41:08.238817,,,Lost,
LEAD_113394,Google Ads,PRIYA MEHTA,Retail,West,2025-10-22 10:41:08.238817,2025-10-25 10:41:08.238817,2025-11-03 10:41:08.238817,2025-11-12 10:41:08.238817,2025-11-15 10:41:08.238817,Lost,
LEAD_102822,google ads,,Retail,South,2026-02-16 10:41:08.238817,2026-02-18 10:41:08.238817,2026-02-25 10:41:08.238817,,,Lost,
LEAD_105819,,PRIYA MEHTA,Healthcare,South,2025-07-10 10:41:08.238817,2025-07-11 10:41:08.238817,,,,Lost,
LEAD_109960,google ads,PRIYA MEHTA,Healthcare,West,2026-02-04 10:41:08.238817,2026-02-12 10:41:08.238817,2026-02-25 10:41:08.238817,2026-02-26 10:41:08.238817,2026-03-01 10:41:08.238817,Lost,
LEAD_100523,Facebook,Amit Verma,Healthcare,North,2025-09-13 10:41:08.238817,2025-09-22 10:41:08.238817,2025-09-30 10:41:08.238817,2025-10-16 10:41:08.238817,2025-10-26 10:41:08.238817,Lost,
LEAD_107669,Facebook,Priya Mehta,Healthcare,South,2025-09-15 10:41:08.238817,2025-09-21 10:41:08.238817,2025-09-27 10:41:08.238817,,,Lost,
LEAD_106605,google ads,,Education,North,2025-09-07 10:41:08.238817,2025-09-12 10:41:08.238817,2025-09-15 10:41:08.238817,,,Lost,
LEAD_113008,Google Ads,Rahul Sharma,Education,West,2025-11-01 10:41:08.238817,,,,,Lost,
LEAD_114476,google ads,PRIYA MEHTA,Retail,West,2025-09-26 10:41:08.238817,,,,,Lost,
LEAD_106812,website,PRIYA MEHTA,Healthcare,West,2025-05-05 10:41:08.238817,2025-05-10 10:41:08.238817,2025-05-22 10:41:08.238817,2025-06-05 10:41:08.238817,2025-06-06 10:41:08.238817,Lost,
LEAD_103528,Website,Priya Mehta,IT,South,2025-12-22 10:41:08.238817,,,,,Lost,
LEAD_110483,Website,Rahul Sharma,IT,West,2025-04-27 10:41:08.238817,,,,,Lost,
LEAD_117108,Google Ads,Rahul Sharma,Retail,North,2025-07-03 10:41:08.238817,2025-07-06 10:41:08.238817,,,,Lost,
LEAD_111387,Website,Priya Mehta,Healthcare,North,2025-03-31 10:41:08.238817,,,,,Lost,
LEAD_100540,LinkedIn,Amit Verma,,,2025-03-20 10:41:08.238817,2025-03-25 10:41:08.238817,,,,Lost,
LEAD_102398,google ads,amit verma,Education,West,2025-09-19 10:41:08.238817,,,,,Lost,
LEAD_106831,Facebook,Priya Mehta,Finance,East,2025-08-12 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,
LEAD_112285,Referral,Rahul Sharma,Finance,West,2025-08-29 10:41:08.238817,2025-09-04 10:41:08.238817,2025-09-05 10:41:08.238817,2025-09-13 10:41:08.238817,2025-09-23 10:41:08.238817,Lost,
LEAD_100751,Google Ads,amit verma,Retail,North,2025-10-13 10:41:08.238817,2025-10-21 10:41:08.238817,2025-11-01 10:41:08.238817,2025-11-10 10:41:08.238817,2025-11-16 10:41:08.238817,Won,145305.0
LEAD_105437,Google Ads,Rohit Kapoor,Retail,North,2025-04-26 10:41:08.238817,,,,,Lost,
LEAD_110746,Referral,,Retail,South,2025-07-14 10:41:08.238817,2025-07-20 10:41:08.238817,2025-08-03 10:41:08.238817,2025-08-08 10:41:08.238817,2025-08-19 10:41:08.238817,Lost,
LEAD_110575,LinkedIn,amit verma,Retail,North,2025-06-08 10:41:08.238817,,,,,Lost,
LEAD_113924,Website,Neha Singh,,North,2025-07-15 10:41:08.238817,2025-07-16 10:41:08.238817,2025-07-22 10:41:08.238817,2025-07-28 10:41:08.238817,2025-08-05 10:41:08.238817,Lost,
LEAD_111946,Referral,Rahul Sharma,Education,,2025-05-30 10:41:08.238817,,,,,Lost,
LEAD_101617,Facebook,,Healthcare,,2025-11-05 10:41:08.238817,2025-11-09 10:41:08.238817,,,,Lost,
LEAD_114031,google ads,PRIYA MEHTA,Retail,South,2025-05-11 10:41:08.238817,,,,,Lost,
LEAD_111822,Google Ads,Rahul Sharma,IT,North,2025-06-18 10:41:08.238817,2025-06-23 10:41:08.238817,2025-07-03 10:41:08.238817,2025-07-12 10:41:08.238817,2025-07-14 10:41:08.238817,Lost,
LEAD_115877,google ads,Rahul Sharma,IT,West,2025-12-24 10:41:08.238817,2025-12-29 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-13 10:41:08.238817,2026-01-25 10:41:08.238817,Lost,
LEAD_100323,,PRIYA MEHTA,Education,North,2025-04-19 10:41:08.238817,2025-04-26 10:41:08.238817,,,,Lost,
LEAD_115306,LinkedIn,Amit Verma,Retail,East,2025-09-22 10:41:08.238817,2025-09-23 10:41:08.238817,2025-09-29 10:41:08.238817,2025-09-30 10:41:08.238817,2025-10-10 10:41:08.238817,Won,11804.0
LEAD_116701,Facebook,PRIYA MEHTA,Education,South,2025-03-16 10:41:08.238817,2025-03-22 10:41:08.238817,,,,Lost,
LEAD_112554,LinkedIn,rahul sharma,Healthcare,North,2025-02-24 10:41:08.238817,,,,,Lost,
LEAD_104779,website,Neha Singh,IT,North,2025-12-03 10:41:08.238817,2025-12-05 10:41:08.238817,2025-12-16 10:41:08.238817,2025-12-26 10:41:08.238817,2026-01-05 10:41:08.238817,Lost,
LEAD_100969,facebook ,Rahul Sharma,Retail,,2025-03-25 10:41:08.238817,,,,,Lost,
LEAD_105669,,amit verma,Education,North,2025-08-30 10:41:08.238817,,,,,Lost,
LEAD_108925,Facebook,Neha Singh,Education,East,2025-05-12 10:41:08.238817,2025-05-21 10:41:08.238817,2025-05-27 10:41:08.238817,,,Lost,
LEAD_107106,LinkedIn,Neha Singh,Finance,North,2025-06-17 10:41:08.238817,,,,,Lost,
LEAD_104612,,Rohit Kapoor,,West,2025-11-04 10:41:08.238817,,,,,Lost,
LEAD_101462,facebook ,rahul sharma,Retail,,2025-10-27 10:41:08.238817,2025-11-01 10:41:08.238817,2025-11-12 10:41:08.238817,,,Lost,
LEAD_103316,LinkedIn,,Retail,East,2026-01-20 10:41:08.238817,,,,,Lost,
LEAD_107020,facebook ,rahul sharma,Retail,North,2025-06-03 10:41:08.238817,2025-06-08 10:41:08.238817,2025-06-21 10:41:08.238817,2025-07-07 10:41:08.238817,2025-07-15 10:41:08.238817,Lost,
LEAD_103498,Referral,Rohit Kapoor,Education,South,2026-01-03 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-10 10:41:08.238817,,,Lost,
LEAD_104560,Facebook,amit verma,Finance,West,2025-08-15 10:41:08.238817,2025-08-24 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-11 10:41:08.238817,2025-09-21 10:41:08.238817,Lost,
LEAD_106512,website,amit verma,Finance,North,2026-02-08 10:41:08.238817,2026-02-11 10:41:08.238817,2026-02-16 10:41:08.238817,2026-02-17 10:41:08.238817,2026-02-24 10:41:08.238817,Lost,
LEAD_112338,Google Ads,PRIYA MEHTA,Retail,North,2026-01-02 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-07 10:41:08.238817,,,Lost,
LEAD_112414,website,Rohit Kapoor,Finance,South,2025-11-23 10:41:08.238817,2025-11-25 10:41:08.238817,2025-12-07 10:41:08.238817,2025-12-24 10:41:08.238817,2026-01-03 10:41:08.238817,Lost,
LEAD_102054,Website,Rahul Sharma,IT,,2025-06-04 10:41:08.238817,2025-06-07 10:41:08.238817,2025-06-18 10:41:08.238817,,,Lost,
LEAD_101931,,Rohit Kapoor,Retail,,2025-07-04 10:41:08.238817,2025-07-11 10:41:08.238817,,,,Lost,
LEAD_109516,,rahul sharma,Retail,,2025-06-22 10:41:08.238817,2025-06-23 10:41:08.238817,2025-06-27 10:41:08.238817,,,Lost,
LEAD_116086,Facebook,Rahul Sharma,Retail,West,2026-01-06 10:41:08.238817,2026-01-12 10:41:08.238817,,,,Lost,
LEAD_101539,Referral,Neha Singh,Finance,,2025-12-21 10:41:08.238817,2025-12-23 10:41:08.238817,,,,Lost,
LEAD_107058,website,Rohit Kapoor,,,2025-04-16 10:41:08.238817,,,,,Lost,
LEAD_107713,Website,Rahul Sharma,IT,South,2026-02-07 10:41:08.238817,,,,,Lost,
LEAD_108189,google ads,Amit Verma,Retail,West,2025-04-28 10:41:08.238817,,,,,Lost,
LEAD_106104,facebook ,Rahul Sharma,Finance,West,2025-06-26 10:41:08.238817,2025-06-28 10:41:08.238817,2025-07-03 10:41:08.238817,,,Lost,
LEAD_108974,facebook ,Priya Mehta,IT,West,2025-10-07 10:41:08.238817,2025-10-09 10:41:08.238817,2025-10-10 10:41:08.238817,,,Lost,
LEAD_100576,website,Rohit Kapoor,Education,East,2026-01-18 10:41:08.238817,2026-01-21 10:41:08.238817,2026-01-26 10:41:08.238817,2026-01-28 10:41:08.238817,2026-02-04 10:41:08.238817,Won,154737.0
LEAD_117625,LinkedIn,Amit Verma,Healthcare,South,2025-04-14 10:41:08.238817,2025-04-15 10:41:08.238817,2025-04-16 10:41:08.238817,2025-05-04 10:41:08.238817,2025-05-09 10:41:08.238817,Won,137146.0
LEAD_101621,Facebook,PRIYA MEHTA,Healthcare,East,2025-03-08 10:41:08.238817,2025-03-16 10:41:08.238817,,,,Lost,
LEAD_117290,facebook ,Neha Singh,Education,North,2026-02-05 10:41:08.238817,2026-02-12 10:41:08.238817,2026-02-21 10:41:08.238817,2026-03-07 10:41:08.238817,2026-03-10 10:41:08.238817,Won,182149.0
LEAD_116041,Facebook,Rahul Sharma,Education,West,2025-08-03 10:41:08.238817,2025-08-11 10:41:08.238817,,,,Lost,
LEAD_117839,LinkedIn,,Retail,West,2025-12-21 10:41:08.238817,2025-12-22 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-09 10:41:08.238817,Won,63379.0
LEAD_104527,Website,Rohit Kapoor,,South,2025-09-10 10:41:08.238817,,,,,Lost,
LEAD_115557,google ads,Neha Singh,Education,West,2025-12-22 10:41:08.238817,2025-12-28 10:41:08.238817,,,,Lost,
LEAD_105501,google ads,Neha Singh,IT,North,2025-06-12 10:41:08.238817,2025-06-14 10:41:08.238817,2025-06-16 10:41:08.238817,,,Lost,
LEAD_104008,,,Healthcare,East,2025-02-25 10:41:08.238817,,,,,Lost,
LEAD_109368,Facebook,Rohit Kapoor,Finance,North,2025-11-18 10:41:08.238817,2025-11-26 10:41:08.238817,2025-11-30 10:41:08.238817,2025-12-06 10:41:08.238817,2025-12-14 10:41:08.238817,Lost,
LEAD_101021,google ads,,Healthcare,South,2025-07-08 10:41:08.238817,2025-07-14 10:41:08.238817,2025-07-23 10:41:08.238817,,,Lost,
LEAD_109526,Facebook,rahul sharma,Education,,2025-07-10 10:41:08.238817,2025-07-14 10:41:08.238817,2025-07-23 10:41:08.238817,2025-07-29 10:41:08.238817,2025-07-31 10:41:08.238817,Lost,
LEAD_110524,Facebook,,Education,North,2025-06-07 10:41:08.238817,2025-06-15 10:41:08.238817,2025-06-27 10:41:08.238817,2025-06-28 10:41:08.238817,2025-07-07 10:41:08.238817,Won,82148.0
LEAD_113830,LinkedIn,Neha Singh,,East,2025-11-17 10:41:08.238817,2025-11-26 10:41:08.238817,2025-12-10 10:41:08.238817,,,Lost,
LEAD_115067,,Priya Mehta,Retail,North,2026-01-14 10:41:08.238817,2026-01-19 10:41:08.238817,2026-01-30 10:41:08.238817,2026-02-08 10:41:08.238817,2026-02-12 10:41:08.238817,Lost,
LEAD_102851,LinkedIn,Rohit Kapoor,Finance,East,2025-08-24 10:41:08.238817,2025-08-28 10:41:08.238817,2025-09-08 10:41:08.238817,2025-09-23 10:41:08.238817,2025-10-02 10:41:08.238817,Lost,
LEAD_109542,Referral,,IT,East,2026-01-12 10:41:08.238817,,,,,Lost,
LEAD_106587,website,amit verma,Finance,East,2025-08-22 10:41:08.238817,,,,,Lost,
LEAD_116725,facebook ,Priya Mehta,Healthcare,,2025-07-05 10:41:08.238817,2025-07-10 10:41:08.238817,2025-07-22 10:41:08.238817,,,Lost,
LEAD_106838,Website,Rohit Kapoor,IT,South,2025-03-24 10:41:08.238817,2025-03-28 10:41:08.238817,2025-03-30 10:41:08.238817,,,Lost,
LEAD_103101,Facebook,,Retail,East,2025-05-17 10:41:08.238817,2025-05-21 10:41:08.238817,,,,Lost,
LEAD_116624,website,PRIYA MEHTA,Education,North,2025-10-19 10:41:08.238817,2025-10-28 10:41:08.238817,2025-11-04 10:41:08.238817,,,Lost,
LEAD_112808,facebook ,rahul sharma,Finance,,2025-10-04 10:41:08.238817,2025-10-07 10:41:08.238817,2025-10-09 10:41:08.238817,2025-10-13 10:41:08.238817,2025-10-19 10:41:08.238817,Lost,
LEAD_115377,facebook ,PRIYA MEHTA,Retail,North,2025-08-15 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-30 10:41:08.238817,2025-09-03 10:41:08.238817,Lost,
LEAD_103212,Facebook,Rahul Sharma,,East,2025-05-16 10:41:08.238817,2025-05-17 10:41:08.238817,2025-05-30 10:41:08.238817,2025-06-15 10:41:08.238817,2025-06-20 10:41:08.238817,Won,197647.0
LEAD_117653,website,Rahul Sharma,IT,West,2025-06-03 10:41:08.238817,2025-06-06 10:41:08.238817,2025-06-10 10:41:08.238817,2025-06-18 10:41:08.238817,2025-06-22 10:41:08.238817,Lost,
LEAD_106159,website,PRIYA MEHTA,,North,2025-07-28 10:41:08.238817,2025-08-04 10:41:08.238817,,,,Lost,
LEAD_100006,LinkedIn,PRIYA MEHTA,Healthcare,North,2025-08-31 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-20 10:41:08.238817,2025-09-21 10:41:08.238817,2025-09-29 10:41:08.238817,Lost,
LEAD_113377,Referral,rahul sharma,,,2025-03-22 10:41:08.238817,2025-03-28 10:41:08.238817,2025-04-10 10:41:08.238817,2025-04-13 10:41:08.238817,2025-04-23 10:41:08.238817,Lost,
LEAD_106625,Referral,Rohit Kapoor,Education,North,2025-02-25 10:41:08.238817,2025-02-27 10:41:08.238817,2025-03-08 10:41:08.238817,,,Lost,
LEAD_115782,website,Rohit Kapoor,,South,2025-10-10 10:41:08.238817,,,,,Lost,
LEAD_105026,LinkedIn,Rahul Sharma,Healthcare,West,2026-02-18 10:41:08.238817,2026-02-19 10:41:08.238817,2026-02-22 10:41:08.238817,,,Lost,
LEAD_114996,Website,Rahul Sharma,Retail,East,2025-06-01 10:41:08.238817,,,,,Lost,
LEAD_112448,LinkedIn,Rohit Kapoor,Retail,South,2025-04-28 10:41:08.238817,2025-05-05 10:41:08.238817,,,,Lost,
LEAD_116209,Website,PRIYA MEHTA,Finance,South,2025-09-11 10:41:08.238817,2025-09-12 10:41:08.238817,2025-09-17 10:41:08.238817,2025-09-19 10:41:08.238817,2025-10-01 10:41:08.238817,Lost,
LEAD_113058,,,,North,2025-03-05 10:41:08.238817,2025-03-08 10:41:08.238817,,,,Lost,
LEAD_101502,Google Ads,Rahul Sharma,,South,2025-08-27 10:41:08.238817,,,,,Lost,
LEAD_111696,,Priya Mehta,IT,North,2026-02-01 10:41:08.238817,2026-02-04 10:41:08.238817,,,,Lost,
LEAD_113643,website,,Retail,,2025-07-30 10:41:08.238817,,,,,Lost,
LEAD_106610,google ads,Neha Singh,IT,South,2026-01-13 10:41:08.238817,2026-01-19 10:41:08.238817,2026-01-26 10:41:08.238817,,,Lost,
LEAD_114457,google ads,PRIYA MEHTA,Retail,North,2026-02-09 10:41:08.238817,2026-02-11 10:41:08.238817,2026-02-15 10:41:08.238817,2026-03-04 10:41:08.238817,2026-03-11 10:41:08.238817,Won,185692.0
LEAD_117204,facebook ,Rohit Kapoor,Finance,East,2025-12-31 10:41:08.238817,,,,,Lost,
LEAD_114328,facebook ,Rohit Kapoor,Finance,East,2025-03-02 10:41:08.238817,,,,,Lost,
LEAD_110236,,Amit Verma,Finance,,2025-04-08 10:41:08.238817,2025-04-11 10:41:08.238817,2025-04-18 10:41:08.238817,2025-04-27 10:41:08.238817,2025-05-05 10:41:08.238817,Lost,
LEAD_110026,facebook ,Neha Singh,Retail,East,2025-12-13 10:41:08.238817,2025-12-16 10:41:08.238817,2025-12-30 10:41:08.238817,,,Lost,
LEAD_101444,Google Ads,rahul sharma,,,2025-05-28 10:41:08.238817,2025-05-30 10:41:08.238817,,,,Lost,
LEAD_104202,Google Ads,Rahul Sharma,Finance,,2026-02-07 10:41:08.238817,,,,,Lost,
LEAD_100835,Facebook,rahul sharma,Healthcare,West,2026-01-04 10:41:08.238817,,,,,Lost,
LEAD_114375,website,Neha Singh,IT,East,2025-11-03 10:41:08.238817,2025-11-12 10:41:08.238817,2025-11-22 10:41:08.238817,2025-11-26 10:41:08.238817,2025-12-04 10:41:08.238817,Lost,
LEAD_115799,Google Ads,PRIYA MEHTA,Healthcare,North,2025-05-04 10:41:08.238817,2025-05-10 10:41:08.238817,2025-05-11 10:41:08.238817,2025-05-12 10:41:08.238817,2025-05-14 10:41:08.238817,Lost,
LEAD_117570,website,,Healthcare,North,2025-08-04 10:41:08.238817,2025-08-10 10:41:08.238817,,,,Lost,
LEAD_101116,Facebook,Neha Singh,Finance,West,2025-12-18 10:41:08.238817,2025-12-26 10:41:08.238817,2026-01-04 10:41:08.238817,,,Lost,
LEAD_100048,Facebook,Amit Verma,,,2025-08-14 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-28 10:41:08.238817,2025-09-04 10:41:08.238817,2025-09-10 10:41:08.238817,Won,150611.0
